JournalID,LineNumber,PostingDate,EntityID,AccountCode,Debit,Credit,Amount,Description,IntercompanyEntityID,IsIntercompany
JNL1485,2,2026-09-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M27,,FALSE
JNL1486,1,2026-09-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1486,2,2026-09-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1487,1,2026-09-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1487,2,2026-09-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1488,1,2026-09-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1488,2,2026-09-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1489,1,2026-09-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1489,2,2026-09-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1490,1,2026-09-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1490,2,2026-09-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1491,1,2026-10-15,ENT001,110,224800.00,0.00,224800.00,Advisory Billings - M28,,FALSE
JNL1491,2,2026-10-15,ENT001,610,0.00,224800.00,-224800.00,Advisory Billings - M28,,FALSE
JNL1492,1,2026-10-28,ENT001,800,105375.00,0.00,105375.00,Monthly Payroll - M28,,FALSE
JNL1492,2,2026-10-28,ENT001,805,12645.00,0.00,12645.00,Monthly Payroll - M28,,FALSE
JNL1492,3,2026-10-28,ENT001,100,0.00,105375.00,-105375.00,Monthly Payroll - M28,,FALSE
JNL1492,4,2026-10-28,ENT001,330,0.00,12645.00,-12645.00,Monthly Payroll - M28,,FALSE
JNL1493,1,2026-10-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M28,,FALSE
JNL1493,2,2026-10-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M28,,FALSE
JNL1493,3,2026-10-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M28,,FALSE
JNL1494,1,2026-10-15,ENT002,100,393400.00,0.00,393400.00,Food Retailing Sales - M28,,FALSE
JNL1494,2,2026-10-15,ENT002,600,0.00,393400.00,-393400.00,Food Retailing Sales - M28,,FALSE
JNL1495,1,2026-10-15,ENT002,700,228172.00,0.00,228172.00,Produce Inventory Purchase - M28,,FALSE
JNL1495,2,2026-10-15,ENT002,100,0.00,228172.00,-228172.00,Produce Inventory Purchase - M28,,FALSE
JNL1496,1,2026-10-28,ENT002,800,63225.00,0.00,63225.00,Monthly Payroll - M28,,FALSE
JNL1496,2,2026-10-28,ENT002,805,7587.00,0.00,7587.00,Monthly Payroll - M28,,FALSE
JNL1496,3,2026-10-28,ENT002,100,0.00,63225.00,-63225.00,Monthly Payroll - M28,,FALSE
JNL1496,4,2026-10-28,ENT002,330,0.00,7587.00,-7587.00,Monthly Payroll - M28,,FALSE
JNL1497,1,2026-10-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M28,,FALSE
JNL1497,2,2026-10-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M28,,FALSE
JNL1497,3,2026-10-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M28,,FALSE
JNL1498,1,2026-10-15,ENT003,110,266950.00,0.00,266950.00,Freight Service Revenue - M28,,FALSE
JNL1498,2,2026-10-15,ENT003,600,0.00,266950.00,-266950.00,Freight Service Revenue - M28,,FALSE
JNL1499,1,2026-10-15,ENT003,710,74746.00,0.00,74746.00,Fleet Fuel & Maintenance - M28,,FALSE
JNL1499,2,2026-10-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M28,,FALSE
JNL1499,3,2026-10-15,ENT003,100,0.00,81246.00,-81246.00,Fleet Fuel & Maintenance - M28,,FALSE
JNL1500,1,2026-10-28,ENT003,800,84300.00,0.00,84300.00,Driver Payroll - M28,,FALSE
JNL1500,2,2026-10-28,ENT003,805,10116.00,0.00,10116.00,Driver Payroll - M28,,FALSE
JNL1500,3,2026-10-28,ENT003,100,0.00,84300.00,-84300.00,Driver Payroll - M28,,FALSE
JNL1500,4,2026-10-28,ENT003,330,0.00,10116.00,-10116.00,Driver Payroll - M28,,FALSE
JNL1501,1,2026-10-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M28,,FALSE
JNL1501,2,2026-10-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M28,,FALSE
JNL1502,1,2026-10-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M28,,FALSE
JNL1502,2,2026-10-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M28,,FALSE
JNL1503,1,2026-10-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M28,,FALSE
JNL1503,2,2026-10-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M28,,FALSE
JNL1504,1,2026-10-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1504,2,2026-10-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1505,1,2026-10-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1505,2,2026-10-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1506,1,2026-10-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1506,2,2026-10-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1507,1,2026-10-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1507,2,2026-10-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1508,1,2026-10-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1508,2,2026-10-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1509,1,2026-11-15,ENT001,110,227200.00,0.00,227200.00,Advisory Billings - M29,,FALSE
JNL1509,2,2026-11-15,ENT001,610,0.00,227200.00,-227200.00,Advisory Billings - M29,,FALSE
JNL1510,1,2026-11-28,ENT001,800,106500.00,0.00,106500.00,Monthly Payroll - M29,,FALSE
JNL1510,2,2026-11-28,ENT001,805,12780.00,0.00,12780.00,Monthly Payroll - M29,,FALSE
JNL1510,3,2026-11-28,ENT001,100,0.00,106500.00,-106500.00,Monthly Payroll - M29,,FALSE
JNL1510,4,2026-11-28,ENT001,330,0.00,12780.00,-12780.00,Monthly Payroll - M29,,FALSE
JNL1511,1,2026-11-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M29,,FALSE
JNL1511,2,2026-11-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M29,,FALSE
JNL1511,3,2026-11-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M29,,FALSE
JNL1512,1,2026-11-15,ENT002,100,397600.00,0.00,397600.00,Food Retailing Sales - M29,,FALSE
JNL1512,2,2026-11-15,ENT002,600,0.00,397600.00,-397600.00,Food Retailing Sales - M29,,FALSE
JNL1513,1,2026-11-15,ENT002,700,230608.00,0.00,230608.00,Produce Inventory Purchase - M29,,FALSE
JNL1513,2,2026-11-15,ENT002,100,0.00,230608.00,-230608.00,Produce Inventory Purchase - M29,,FALSE
JNL1514,1,2026-11-28,ENT002,800,63900.00,0.00,63900.00,Monthly Payroll - M29,,FALSE
JNL1514,2,2026-11-28,ENT002,805,7668.00,0.00,7668.00,Monthly Payroll - M29,,FALSE
JNL1514,3,2026-11-28,ENT002,100,0.00,63900.00,-63900.00,Monthly Payroll - M29,,FALSE
JNL1514,4,2026-11-28,ENT002,330,0.00,7668.00,-7668.00,Monthly Payroll - M29,,FALSE
JNL1515,1,2026-11-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M29,,FALSE
JNL1515,2,2026-11-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M29,,FALSE
JNL1515,3,2026-11-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M29,,FALSE
JNL1516,1,2026-11-15,ENT003,110,269800.00,0.00,269800.00,Freight Service Revenue - M29,,FALSE
JNL1516,2,2026-11-15,ENT003,600,0.00,269800.00,-269800.00,Freight Service Revenue - M29,,FALSE
JNL1517,1,2026-11-15,ENT003,710,75544.00,0.00,75544.00,Fleet Fuel & Maintenance - M29,,FALSE
JNL1517,2,2026-11-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M29,,FALSE
JNL1517,3,2026-11-15,ENT003,100,0.00,82044.00,-82044.00,Fleet Fuel & Maintenance - M29,,FALSE
JNL1518,1,2026-11-28,ENT003,800,85200.00,0.00,85200.00,Driver Payroll - M29,,FALSE
JNL1518,2,2026-11-28,ENT003,805,10224.00,0.00,10224.00,Driver Payroll - M29,,FALSE
JNL1518,3,2026-11-28,ENT003,100,0.00,85200.00,-85200.00,Driver Payroll - M29,,FALSE
JNL1518,4,2026-11-28,ENT003,330,0.00,10224.00,-10224.00,Driver Payroll - M29,,FALSE
JNL1519,1,2026-11-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M29,,FALSE
JNL1519,2,2026-11-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M29,,FALSE
JNL1520,1,2026-11-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M29,,FALSE
JNL1520,2,2026-11-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M29,,FALSE
JNL1521,1,2026-11-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M29,,FALSE
JNL1521,2,2026-11-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M29,,FALSE
JNL1522,1,2026-11-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1522,2,2026-11-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1523,1,2026-11-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1523,2,2026-11-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1524,1,2026-11-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1524,2,2026-11-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1525,1,2026-11-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1525,2,2026-11-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1526,1,2026-11-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1526,2,2026-11-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1527,1,2026-12-15,ENT001,110,229600.00,0.00,229600.00,Advisory Billings - M30,,FALSE
JNL1527,2,2026-12-15,ENT001,610,0.00,229600.00,-229600.00,Advisory Billings - M30,,FALSE
JNL1528,1,2026-12-28,ENT001,800,107625.00,0.00,107625.00,Monthly Payroll - M30,,FALSE
JNL1528,2,2026-12-28,ENT001,805,12915.00,0.00,12915.00,Monthly Payroll - M30,,FALSE
JNL1528,3,2026-12-28,ENT001,100,0.00,107625.00,-107625.00,Monthly Payroll - M30,,FALSE
JNL1528,4,2026-12-28,ENT001,330,0.00,12915.00,-12915.00,Monthly Payroll - M30,,FALSE
JNL1529,1,2026-12-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M30,,FALSE
JNL1529,2,2026-12-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M30,,FALSE
JNL1529,3,2026-12-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M30,,FALSE
JNL1530,1,2026-12-15,ENT002,100,401800.00,0.00,401800.00,Food Retailing Sales - M30,,FALSE
JNL1530,2,2026-12-15,ENT002,600,0.00,401800.00,-401800.00,Food Retailing Sales - M30,,FALSE
JNL1531,1,2026-12-15,ENT002,700,233044.00,0.00,233044.00,Produce Inventory Purchase - M30,,FALSE
JNL1531,2,2026-12-15,ENT002,100,0.00,233044.00,-233044.00,Produce Inventory Purchase - M30,,FALSE
JNL1532,1,2026-12-28,ENT002,800,64575.00,0.00,64575.00,Monthly Payroll - M30,,FALSE
JNL1532,2,2026-12-28,ENT002,805,7749.00,0.00,7749.00,Monthly Payroll - M30,,FALSE
JNL1532,3,2026-12-28,ENT002,100,0.00,64575.00,-64575.00,Monthly Payroll - M30,,FALSE
JNL1532,4,2026-12-28,ENT002,330,0.00,7749.00,-7749.00,Monthly Payroll - M30,,FALSE
JNL1533,1,2026-12-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M30,,FALSE
JNL1533,2,2026-12-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M30,,FALSE
JNL1533,3,2026-12-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M30,,FALSE
JNL1534,1,2026-12-15,ENT003,110,272650.00,0.00,272650.00,Freight Service Revenue - M30,,FALSE
JNL1534,2,2026-12-15,ENT003,600,0.00,272650.00,-272650.00,Freight Service Revenue - M30,,FALSE
JNL1535,1,2026-12-15,ENT003,710,76342.00,0.00,76342.00,Fleet Fuel & Maintenance - M30,,FALSE
JNL1535,2,2026-12-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M30,,FALSE
JNL1535,3,2026-12-15,ENT003,100,0.00,82842.00,-82842.00,Fleet Fuel & Maintenance - M30,,FALSE
JNL1536,1,2026-12-28,ENT003,800,86100.00,0.00,86100.00,Driver Payroll - M30,,FALSE
JNL1536,2,2026-12-28,ENT003,805,10332.00,0.00,10332.00,Driver Payroll - M30,,FALSE
JNL1536,3,2026-12-28,ENT003,100,0.00,86100.00,-86100.00,Driver Payroll - M30,,FALSE
JNL1536,4,2026-12-28,ENT003,330,0.00,10332.00,-10332.00,Driver Payroll - M30,,FALSE
JNL1537,1,2026-12-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M30,,FALSE
JNL1537,2,2026-12-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M30,,FALSE
JNL1538,1,2026-12-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M30,,FALSE
JNL1538,2,2026-12-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M30,,FALSE
JNL1539,1,2026-12-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M30,,FALSE
JNL1539,2,2026-12-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M30,,FALSE
JNL1540,1,2026-12-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1540,2,2026-12-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1541,1,2026-12-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1541,2,2026-12-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1542,1,2026-12-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1542,2,2026-12-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1543,1,2026-12-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1543,2,2026-12-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1544,1,2026-12-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1544,2,2026-12-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1545,1,2027-01-15,ENT001,110,232000.00,0.00,232000.00,Advisory Billings - M31,,FALSE
JNL1545,2,2027-01-15,ENT001,610,0.00,232000.00,-232000.00,Advisory Billings - M31,,FALSE
JNL1546,1,2027-01-28,ENT001,800,108750.00,0.00,108750.00,Monthly Payroll - M31,,FALSE
JNL1546,2,2027-01-28,ENT001,805,13050.00,0.00,13050.00,Monthly Payroll - M31,,FALSE
JNL1546,3,2027-01-28,ENT001,100,0.00,108750.00,-108750.00,Monthly Payroll - M31,,FALSE
JNL1546,4,2027-01-28,ENT001,330,0.00,13050.00,-13050.00,Monthly Payroll - M31,,FALSE
JNL1547,1,2027-01-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M31,,FALSE
JNL1547,2,2027-01-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M31,,FALSE
JNL1547,3,2027-01-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M31,,FALSE
JNL1548,1,2027-01-15,ENT002,100,406000.00,0.00,406000.00,Food Retailing Sales - M31,,FALSE
JNL1548,2,2027-01-15,ENT002,600,0.00,406000.00,-406000.00,Food Retailing Sales - M31,,FALSE
JNL1549,1,2027-01-15,ENT002,700,235480.00,0.00,235480.00,Produce Inventory Purchase - M31,,FALSE
JNL1549,2,2027-01-15,ENT002,100,0.00,235480.00,-235480.00,Produce Inventory Purchase - M31,,FALSE
JNL1550,1,2027-01-28,ENT002,800,65250.00,0.00,65250.00,Monthly Payroll - M31,,FALSE
JNL1550,2,2027-01-28,ENT002,805,7830.00,0.00,7830.00,Monthly Payroll - M31,,FALSE
JNL1550,3,2027-01-28,ENT002,100,0.00,65250.00,-65250.00,Monthly Payroll - M31,,FALSE
JNL1550,4,2027-01-28,ENT002,330,0.00,7830.00,-7830.00,Monthly Payroll - M31,,FALSE
JNL1551,1,2027-01-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M31,,FALSE
JNL1551,2,2027-01-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M31,,FALSE
JNL1551,3,2027-01-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M31,,FALSE
JNL1552,1,2027-01-15,ENT003,110,275500.00,0.00,275500.00,Freight Service Revenue - M31,,FALSE
JNL1552,2,2027-01-15,ENT003,600,0.00,275500.00,-275500.00,Freight Service Revenue - M31,,FALSE
JNL1553,1,2027-01-15,ENT003,710,77140.00,0.00,77140.00,Fleet Fuel & Maintenance - M31,,FALSE
JNL1553,2,2027-01-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M31,,FALSE
JNL1553,3,2027-01-15,ENT003,100,0.00,83640.00,-83640.00,Fleet Fuel & Maintenance - M31,,FALSE
JNL1554,1,2027-01-28,ENT003,800,87000.00,0.00,87000.00,Driver Payroll - M31,,FALSE
JNL1554,2,2027-01-28,ENT003,805,10440.00,0.00,10440.00,Driver Payroll - M31,,FALSE
JNL1554,3,2027-01-28,ENT003,100,0.00,87000.00,-87000.00,Driver Payroll - M31,,FALSE
JNL1554,4,2027-01-28,ENT003,330,0.00,10440.00,-10440.00,Driver Payroll - M31,,FALSE
JNL1555,1,2027-01-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M31,,FALSE
JNL1555,2,2027-01-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M31,,FALSE
JNL1556,1,2027-01-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M31,,FALSE
JNL1556,2,2027-01-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M31,,FALSE
JNL1557,1,2027-01-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M31,,FALSE
JNL1557,2,2027-01-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M31,,FALSE
JNL1558,1,2027-01-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1558,2,2027-01-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1559,1,2027-01-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1559,2,2027-01-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1560,1,2027-01-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1560,2,2027-01-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1561,1,2027-01-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1561,2,2027-01-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1562,1,2027-01-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1562,2,2027-01-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1563,1,2027-02-15,ENT001,110,234400.00,0.00,234400.00,Advisory Billings - M32,,FALSE
JNL1563,2,2027-02-15,ENT001,610,0.00,234400.00,-234400.00,Advisory Billings - M32,,FALSE
JNL1564,1,2027-02-28,ENT001,800,109875.00,0.00,109875.00,Monthly Payroll - M32,,FALSE
JNL1564,2,2027-02-28,ENT001,805,13185.00,0.00,13185.00,Monthly Payroll - M32,,FALSE
JNL1564,3,2027-02-28,ENT001,100,0.00,109875.00,-109875.00,Monthly Payroll - M32,,FALSE
JNL1564,4,2027-02-28,ENT001,330,0.00,13185.00,-13185.00,Monthly Payroll - M32,,FALSE
JNL1565,1,2027-02-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M32,,FALSE
JNL1565,2,2027-02-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M32,,FALSE
JNL1565,3,2027-02-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M32,,FALSE
JNL1566,1,2027-02-15,ENT002,100,410200.00,0.00,410200.00,Food Retailing Sales - M32,,FALSE
JNL1566,2,2027-02-15,ENT002,600,0.00,410200.00,-410200.00,Food Retailing Sales - M32,,FALSE
JNL1567,1,2027-02-15,ENT002,700,237916.00,0.00,237916.00,Produce Inventory Purchase - M32,,FALSE
JNL1567,2,2027-02-15,ENT002,100,0.00,237916.00,-237916.00,Produce Inventory Purchase - M32,,FALSE
JNL1568,1,2027-02-28,ENT002,800,65925.00,0.00,65925.00,Monthly Payroll - M32,,FALSE
JNL1568,2,2027-02-28,ENT002,805,7911.00,0.00,7911.00,Monthly Payroll - M32,,FALSE
JNL1568,3,2027-02-28,ENT002,100,0.00,65925.00,-65925.00,Monthly Payroll - M32,,FALSE
JNL1568,4,2027-02-28,ENT002,330,0.00,7911.00,-7911.00,Monthly Payroll - M32,,FALSE
JNL1569,1,2027-02-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M32,,FALSE
JNL1569,2,2027-02-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M32,,FALSE
JNL1569,3,2027-02-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M32,,FALSE
JNL1570,1,2027-02-15,ENT003,110,278350.00,0.00,278350.00,Freight Service Revenue - M32,,FALSE
JNL1570,2,2027-02-15,ENT003,600,0.00,278350.00,-278350.00,Freight Service Revenue - M32,,FALSE
JNL1571,1,2027-02-15,ENT003,710,77938.00,0.00,77938.00,Fleet Fuel & Maintenance - M32,,FALSE
JNL1571,2,2027-02-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M32,,FALSE
JNL1571,3,2027-02-15,ENT003,100,0.00,84438.00,-84438.00,Fleet Fuel & Maintenance - M32,,FALSE
JNL1572,1,2027-02-28,ENT003,800,87900.00,0.00,87900.00,Driver Payroll - M32,,FALSE
JNL1572,2,2027-02-28,ENT003,805,10548.00,0.00,10548.00,Driver Payroll - M32,,FALSE
JNL1572,3,2027-02-28,ENT003,100,0.00,87900.00,-87900.00,Driver Payroll - M32,,FALSE
JNL1572,4,2027-02-28,ENT003,330,0.00,10548.00,-10548.00,Driver Payroll - M32,,FALSE
JNL1573,1,2027-02-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M32,,FALSE
JNL1573,2,2027-02-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M32,,FALSE
JNL1574,1,2027-02-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M32,,FALSE
JNL1574,2,2027-02-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M32,,FALSE
JNL1575,1,2027-02-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M32,,FALSE
JNL1575,2,2027-02-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M32,,FALSE
JNL1576,1,2027-02-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1576,2,2027-02-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1577,1,2027-02-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1577,2,2027-02-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1578,1,2027-02-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1578,2,2027-02-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1579,1,2027-02-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1579,2,2027-02-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1580,1,2027-02-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1580,2,2027-02-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1581,1,2027-03-15,ENT001,110,236800.00,0.00,236800.00,Advisory Billings - M33,,FALSE
JNL1581,2,2027-03-15,ENT001,610,0.00,236800.00,-236800.00,Advisory Billings - M33,,FALSE
JNL1582,1,2027-03-28,ENT001,800,111000.00,0.00,111000.00,Monthly Payroll - M33,,FALSE
JNL1582,2,2027-03-28,ENT001,805,13320.00,0.00,13320.00,Monthly Payroll - M33,,FALSE
JNL1582,3,2027-03-28,ENT001,100,0.00,111000.00,-111000.00,Monthly Payroll - M33,,FALSE
JNL1582,4,2027-03-28,ENT001,330,0.00,13320.00,-13320.00,Monthly Payroll - M33,,FALSE
JNL1583,1,2027-03-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M33,,FALSE
JNL1583,2,2027-03-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M33,,FALSE
JNL1583,3,2027-03-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M33,,FALSE
